Ditta,Rag. Soc.(attivita'),Tipo_stampa,DataStoDit,DataStoAna,CodAnacf,DataInizio,DataFine,CodiceConto,Descr_conto,ContoChiusura,Saldo_apertura,Progr_dare,Progr_avere,Saldo_preced,Num_riga,Data_registraz,Cod_causale,Descrizione,CodiceControp,Descr_controp,Num_documento,Num_documento_ori,Data_documento,Importo_dare,Importo_avere,Importo_saldo,Attivita_ETS,Codice_UnProd,Descr_UnProD,CodAnacfControp,DescrAgg,DescrAgg2,DescrAgg3
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,28/08/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"19.499,54","17.623,51","1.876,03",263,29/08/2025,11,FATT. ACQUISTO,40/00011,CAMST SOC.COOP A.R.L.,253/00,FC1358/1071,28/08/2025,"2,17",,"1.878,20",,0,,48133,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,05/08/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"19.501,71","17.623,51","1.878,20",264,31/08/2025,46,F.A.RC EXTRACEE,40/00106,CIRCLEBACK,37/96,0F68C495-0017,05/08/2025,"4,76",,"1.882,96",,0,,512659,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,20/08/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"19.506,47","17.623,51","1.882,96",265,31/08/2025,46,F.A.RC EXTRACEE,40/00050,PEREZ GUEREN VICTOR ALEJANDRO,38/96,43,20/08/2025,"505,12",,"2.388,08",,0,,484441,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,22/08/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"20.011,59","17.623,51","2.388,08",266,31/08/2025,46,F.A.RC EXTRACEE,40/00090,"OPENAI, LLC",39/96,A3E4568F-0040,22/08/2025,"3,79",,"2.391,87",,0,,505750,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,30/08/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"20.015,38","17.623,51","2.391,87",267,31/08/2025,46,F.A.RC EXTRACEE,40/00143,"NOTION LABS,INC.",40/96,IYJXALVFHECFKFZ,30/08/2025,"15,18",,"2.407,05",,0,,520762,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,27/08/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"20.030,56","17.623,51","2.407,05",268,31/08/2025,46,F.A.RC EXTRACEE,40/00149,"WEBFLOW, INC.",41/96,1756288625,27/08/2025,"5,5",,"2.412,55",,0,,527038,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,02/08/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"20.036,06","17.623,51","2.412,55",269,31/08/2025,19,FATT.ACQ. INTRA SERVIZI,40/00069,SAS SENDINBLUE,19/95,SIB-3534020,02/08/2025,"12,1",,"2.424,65",,0,,499203,SERVIZI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/065,ERARIO C/CRED. D'IMPOSTA,55/05/010,,,,0,1,12/03/2025,100,CRED.IMPO.INN.  TECNOLOGICA,64/10/501,CONTRIBUTI IN C/ESERCIZIO,,,,"10.239,13",,"10.239,13",,0,,24776,TECNOLOGICA,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/065,ERARIO C/CRED. D'IMPOSTA,55/05/010,,"10.239,13",,"10.239,13",2,16/03/2025,30,PAGAMENTO F24,,,,,,,"1.494,87","8.744,26",,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/065,ERARIO C/CRED. D'IMPOSTA,55/05/010,,"10.239,13","1.494,87","8.744,26",3,16/03/2025,30,PAGAMENTO F24,,,,,,,250,"8.494,26",,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/065,ERARIO C/CRED. D'IMPOSTA,55/05/010,,"10.239,13","1.744,87","8.494,26",4,17/03/2025,30,PAGAMENTO F24,,,,,,,"2.936,52","5.557,74",,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/065,ERARIO C/CRED. D'IMPOSTA,55/05/010,,"10.239,13","4.681,39","5.557,74",5,17/03/2025,30,PAGAMENTO F24,,,,,,,"516,46","5.041,28",,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/065,ERARIO C/CRED. D'IMPOSTA,55/05/010,,"10.239,13","5.197,85","5.041,28",6,02/04/2025,30,PAGAMENTO F24,,,,,,,6,"5.035,28",,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/065,ERARIO C/CRED. D'IMPOSTA,55/05/010,,"10.239,13","5.203,85","5.035,28",7,17/04/2025,30,PAGAMENTO F24,,,,,,,"1.086,77","3.948,51",,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/065,ERARIO C/CRED. D'IMPOSTA,55/05/010,,"10.239,13","6.290,62","3.948,51",8,17/04/2025,30,PAGAMENTO F24,,,,,,,"3.948,51",0,,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/080,ERARIO C/COMPENSAZIONI,55/05/010,"8.022,43",,,"8.022,43",1,01/01/2025,25,SALDO APERTURA  AL 01/01/25,55/05/005,BILANCIO DI APERTURA,,,,"8.022,43",,"8.022,43",,0,,24776,AL 01/01/25,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/080,ERARIO C/COMPENSAZIONI,55/05/010,"8.022,43","8.022,43",,"8.022,43",2,16/01/2025,30,PAGAMENTO F24,,,,,,,"3.542,16","4.480,27",,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/080,ERARIO C/COMPENSAZIONI,55/05/010,"8.022,43","8.022,43","3.542,16","4.480,27",3,16/01/2025,30,PAGAMENTO F24,,,,,,,750,"3.730,27",,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/080,ERARIO C/COMPENSAZIONI,55/05/010,"8.022,43","8.022,43","4.292,16","3.730,27",4,16/01/2025,30,PAGAMENTO F24,,,,,,,"707,84","3.022,43",,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/080,ERARIO C/COMPENSAZIONI,55/05/010,"8.022,43","8.022,43","5.000,00","3.022,43",5,16/06/2025,30,PAGAMENTO F24,,,,,,,"3.022,00","0,43",,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/080,ERARIO C/COMPENSAZIONI,55/05/010,"8.022,43","8.022,43","8.022,00","0,43",6,30/06/2025,100,ARROTONDAMENTO,84/10/090,ABBUONI/ARROTONDAMENTI PASSIVI,,,,,"0,43",0,,0,,24776,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/090,ALTRI CREDITI TRIBUTARI,55/05/010,,,,0,1,28/02/2025,27,STIPENDI 02/25,,,,,,"71,01",,"71,01",,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/090,ALTRI CREDITI TRIBUTARI,55/05/010,,"71,01",,"71,01",2,17/03/2025,30,PAGAMENTO F24,,,,,,,"13,15","57,86",,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/090,ALTRI CREDITI TRIBUTARI,55/05/010,,"71,01","13,15","57,86",3,17/03/2025,30,PAGAMENTO F24,,,,,,,"57,86",0,,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/090,ALTRI CREDITI TRIBUTARI,55/05/010,,"71,01","71,01",0,4,31/05/2025,27,STIPENDI 05/25,,,,,,"68,23",,"68,23",,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/090,ALTRI CREDITI TRIBUTARI,55/05/010,,"139,24","71,01","68,23",5,16/06/2025,30,PAGAMENTO F24,,,,,,,"68,23",0,,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/090,ALTRI CREDITI TRIBUTARI,55/05/010,,"139,24","139,24",0,6,30/06/2025,27,STIPENDI 06/25,,,,,,"91,01",,"91,01",,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/090,ALTRI CREDITI TRIBUTARI,55/05/010,,"230,25","139,24","91,01",7,16/07/2025,30,PAGAMENTO F24,,,,,,,"91,01",0,,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/090,ALTRI CREDITI TRIBUTARI,55/05/010,,"230,25","230,25",0,8,31/07/2025,27,STIPENDI 07/25,,,,,,"68,23",,"68,23",,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/090,ALTRI CREDITI TRIBUTARI,55/05/010,,"298,48","230,25","68,23",9,20/08/2025,30,PAGAMENTO F24,,,,,,,"68,23",0,,0,,,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/20/090,ALTRI CREDITI TRIBUTARI,55/05/010,,"298,48","298,48",0,10,31/08/2025,65,PAGAM.STIPENDI,,,,,,"68,11",,"68,11",,0,,,,Bonus fiscali erogati,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/35/010,DIPENDENTI C/ANTICIPI SU RETRIB.,55/05/010,"30.000,00",,,"30.000,00",1,01/01/2025,25,SALDO APERTURA  AL 01/01/25,55/05/005,BILANCIO DI APERTURA,,,,"30.000,00",,"30.000,00",,0,,24776,AL 01/01/25,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/35/010,DIPENDENTI C/ANTICIPI SU RETRIB.,55/05/010,"30.000,00","30.000,00",,"30.000,00",2,19/03/2025,65,PAGAM.STIPENDI  MANFREDI M.,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"10.000,00",,"40.000,00",,0,,24776,MANFREDI M.,PREMIO,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/35/010,DIPENDENTI C/ANTICIPI SU RETRIB.,55/05/010,"30.000,00","40.000,00",,"40.000,00",3,19/03/2025,65,PAGAM.STIPENDI  FRONTALI F.PRE,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"10.000,00",,"50.000,00",,0,,24776,FRONTALI F.PREMIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/35/010,DIPENDENTI C/ANTICIPI SU RETRIB.,55/05/010,"30.000,00","50.000,00",,"50.000,00",4,31/03/2025,27,STIPENDI 03/25,,,,,,,"20.000,00","30.000,00",,0,,,,acconto,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52",,,"6.564,52",1,01/01/2025,25,SALDO APERTURA  AL 01/01/25,55/05/005,BILANCIO DI APERTURA,,,,"6.564,52",,"6.564,52",,0,,24776,AL 01/01/25,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","6.564,52",,"6.564,52",2,12/02/2025,100,PAG.TO ANT.FORN SHENZHEN AILIP,24/05/2006,CARTA PAYPAL,,,,"4.393,15",,"10.957,67",,0,,24776,SHENZHEN AILIPU,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","10.957,67",,"10.957,67",3,14/02/2025,100,G/C PAG.TO FORN SHENZHEN AILIP,40/00121,SHENZHEN AILIPU TECHNOLOGY CO LTD,,,,,"4.393,15","6.564,52",,0,,516113,SHENZHEN AILIPU,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","10.957,67","4.393,15","6.564,52",4,17/02/2025,100,PAG.TO ANT.FORN FEDEX,24/05/2003,CARTA DI CREDITO 2784,,,,"615,71",,"7.180,23",,0,,24776,FEDEX,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","11.573,38","4.393,15","7.180,23",5,19/02/2025,100,G/C PAG.TO ANT. FORN.FEDEX,40/00060,FEDEX EXPRESS ITALY SRL,,,,,"615,71","6.564,52",,0,,39526,FORN.FEDEX,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","11.573,38","5.008,86","6.564,52",6,25/02/2025,100,PAG.TO ANT.FORN DHL,24/05/2006,CARTA PAYPAL,,,,"50,34",,"6.614,86",,0,,24776,DHL,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","11.623,72","5.008,86","6.614,86",7,26/02/2025,100,G/C PAG.TO ANT. FORN.FEDEX,40/00028,DHL EXPRESS (ITALY) S.R.L.,,,,,"50,34","6.564,52",,0,,40123,FORN.FEDEX,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","11.623,72","5.059,20","6.564,52",8,03/03/2025,100,PAG.TO          PAYONEER.COM,24/05/2003,CARTA DI CREDITO 2784,,,,300,,"6.864,52",,0,,24776,PAYONEER.COM,HACKERSPACE,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","11.923,72","5.059,20","6.864,52",9,10/03/2025,100,G/C PAG.TO ANT. FORN.HACKERSPA,40/00127,HACKERSPACE KARACHI,,,,,300,"6.564,52",,0,,520377,FORN.HACKERSPACE,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","11.923,72","5.359,20","6.564,52",10,05/05/2025,100,PAG.TO FORN.    PAYONEER,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"312,42",,"6.876,94",,0,,24776,PAYONEER,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","12.236,14","5.359,20","6.876,94",11,13/05/2025,100,PAG.TO FORN.    VSP SRL,24/05/2004,CARTA DI CREDITO 8158,,,,70,,"6.946,94",,0,,24776,VSP SRL,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","12.306,14","5.359,20","6.946,94",12,16/05/2025,100,G/C PAG.TO FORN VSP SRL,40/00125,V.S.P. S.r.l.,,,,,70,"6.876,94",,0,,520328,VSP SRL,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","12.306,14","5.429,20","6.876,94",13,16/05/2025,100,PAG.TO FORN.    DHL,24/05/2006,CARTA PAYPAL,,,,"66,68",,"6.943,62",,0,,24776,DHL,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","12.372,82","5.429,20","6.943,62",14,19/05/2025,100,G/C PAG.TO FORN DHL EXPRESS SR,40/00028,DHL EXPRESS (ITALY) S.R.L.,,,,,"66,68","6.876,94",,0,,40123,DHL EXPRESS SRL,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","12.372,82","5.495,88","6.876,94",15,03/06/2025,100,PAG.TO FORN.    NOTION LABS,24/05/2003,CARTA DI CREDITO 2784,,,,69,,"6.945,94",,0,,24776,NOTION LABS,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","12.441,82","5.495,88","6.945,94",16,03/06/2025,100,PAG.TO FORN.    AMAZON,24/05/2003,CARTA DI CREDITO 2784,,,,"344,24",,"7.290,18",,0,,24776,AMAZON,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","12.786,06","5.495,88","7.290,18",17,05/06/2025,100,PAG.TO FORN.    WAVESHARE,24/05/2006,CARTA PAYPAL,,,,"346,71",,"7.636,89",,0,,24776,WAVESHARE,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","13.132,77","5.495,88","7.636,89",18,06/06/2025,100,PAG.TO FORN.    CIRCLEBACK.AI,24/05/2003,CARTA DI CREDITO 2784,,,,"21,92",,"7.658,81",,0,,24776,CIRCLEBACK.AI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","13.154,69","5.495,88","7.658,81",19,09/06/2025,100,PAG.TO FORN.    DOCUSIGN INC.,24/05/2003,CARTA DI CREDITO 2784,,,,276,,"7.934,81",,0,,24776,DOCUSIGN INC.,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","13.430,69","5.495,88","7.934,81",20,18/06/2025,100,PAG.TO FORN.    VICTOR PEREZ G,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"2.296,00",,"10.230,81",,0,,24776,VICTOR PEREZ GUERE,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","15.726,69","5.495,88","10.230,81",21,23/06/2025,100,PAG.TO FORN.    OPENAI,24/05/2003,CARTA DI CREDITO 2784,,,,"17,46",,"10.248,27",,0,,24776,OPENAI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","15.744,15","5.495,88","10.248,27",22,01/07/2025,100,PAG.TO FORN.    NOTION LABS,24/05/2003,CARTA DI CREDITO 2784,,,,69,,"10.317,27",,0,,24776,NOTION LABS,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","15.813,15","5.495,88","10.317,27",23,04/07/2025,100,PAG.TO FORN     WELECTRON,24/05/2006,CARTA PAYPAL,,,,"34,9",,"10.352,17",,0,,24776,WELECTRON,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","15.848,05","5.495,88","10.352,17",24,07/07/2025,100,PAG.TO FORN.    CIRCLEBACK.AI,24/05/2003,CARTA DI CREDITO 2784,,,,"21,3",,"10.373,47",,0,,24776,CIRCLEBACK.AI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","15.869,35","5.495,88","10.373,47",25,17/07/2025,100,PAG.TO FORN.    VICTOR PEREZ G,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"3.130,00",,"13.503,47",,0,,24776,VICTOR PEREZ GUERE,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","18.999,35","5.495,88","13.503,47",26,23/07/2025,100,PAG.TO FORN.    OPENAI,24/05/2003,CARTA DI CREDITO 2784,,,,"17,22",,"13.520,69",,0,,24776,OPENAI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","19.016,57","5.495,88","13.520,69",27,23/07/2025,100,PAG.TO FORN.    FIVERR,24/05/2006,CARTA PAYPAL,,,,"31,44",,"13.552,13",,0,,24776,FIVERR,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","19.048,01","5.495,88","13.552,13",28,31/07/2025,100,"PAG.TO FORN,    NOTION LABS",24/05/2003,CARTA DI CREDITO 2784,,,,69,,"13.621,13",,0,,24776,NOTION LABS,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","19.117,01","5.495,88","13.621,13",29,05/08/2025,100,PAG.TO FORN.    AMAZON,24/05/2003,CARTA DI CREDITO 2784,,,,"18,85",,"13.639,98",,0,,24776,AMAZON,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","19.135,86","5.495,88","13.639,98",30,06/08/2025,100,PAG.TO FORN.    GOOGLE,24/05/2003,CARTA DI CREDITO 2784,,,,"11,29",,"13.651,27",,0,,24776,GOOGLE,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","19.147,15","5.495,88","13.651,27",31,08/08/2025,100,PAG.TO FORN.    AMAZON,24/05/2003,CARTA DI CREDITO 2784,,,,"12,33",,"13.663,60",,0,,24776,AMAZON,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","19.159,48","5.495,88","13.663,60",32,08/08/2025,100,PAG.TO FORN.    AMAZON,24/05/2003,CARTA DI CREDITO 2784,,,,"10,68",,"13.674,28",,0,,24776,AMAZON,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","19.170,16","5.495,88","13.674,28",33,08/08/2025,100,PAG.TO          SEED DEVELOPEM,24/05/2006,CARTA PAYPAL,,,,"54,54",,"13.728,82",,0,,24776,SEED DEVELOPEMENT,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","19.224,70","5.495,88","13.728,82",34,11/08/2025,100,PAG.TO FORN.    SEEDSTUDIO,24/05/2003,CARTA DI CREDITO 2784,,,,"261,02",,"13.989,84",,0,,24776,SEEDSTUDIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","19.485,72","5.495,88","13.989,84",35,25/08/2025,100,PAG.TO          CIRCLEBACK,24/05/2004,CARTA DI CREDITO 8158,,,,"21,56",,"14.011,40",,0,,24776,CIRCLEBACK,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","19.507,28","5.495,88","14.011,40",36,27/08/2025,100,PAG.TO FORN.    AMAZON,24/05/2003,CARTA DI CREDITO 2784,,,,"42,33",,"14.053,73",,0,,24776,AMAZON,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","19.549,61","5.495,88","14.053,73",37,28/08/2025,100,PAG.TO FORN.    AMAZON,24/05/2003,CARTA DI CREDITO 2784,,,,"46,91",,"14.100,64",,0,,24776,AMAZON,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/035,FORNITORI C/SPESE ANTICIPATE-ACC,55/05/010,"6.564,52","19.596,52","5.495,88","14.100,64",38,28/08/2025,100,PAG.TO FORN.    AMAZON,24/05/2003,CARTA DI CREDITO 2784,,,,"18,25",,"14.118,89",,0,,24776,AMAZON,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/501,ACCONTI A FORNITORI,55/05/010,,,,0,1,18/01/2025,100,PAG.TO FORN.    TME ITALIA SRL,24/05/2006,CARTA PAYPAL,,,,"130,76",,"130,76",,0,,24776,TME ITALIA SRL,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/501,ACCONTI A FORNITORI,55/05/010,,"130,76",,"130,76",2,20/01/2025,100,G/C PAG.TO      TME ITALIA SRL,40/00104,TME ITALIA SRL,,,,,"130,76",0,,0,,218790,TME ITALIA SRL,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,24776,01/01/2025,31/08/2025,18/40/501,ACCONTI A FORNITORI,55/05/010,,"130,76","130,76",0,3,03/02/2025,100,PAG.TO          PHOTONEO,24/05/2001,BCC RAVENNATE FORLIVESE E IMOLES,,,,"5.375,00",,"5.375,00",,0,,24776,PHOTONEO,,
